NAME,GEOID,GEO_ID,tract,total,pct_nh_asian,pct_nh_asian_moe,pct_nh_asian_moe_ratio
Census Tract 3010; Contra Costa County; California,06013301000,1400000US06013301000,301000,5329.0,0.0707449802964909,0.01793505707859571,0.25351702698099876
Census Tract 3361.04; Contra Costa County; California,06013336104,1400000US06013336104,336104,2539.0,,0.04968927987376999,0.48523492922885386
Census Tract 3362.01; Contra Costa County; California,06013336201,1400000US06013336201,336201,3376.0,0.1134478672985782,0.022825732558987847,0.20120019091160046
Census Tract 3362.02; Contra Costa County; California,06013336202,1400000US06013336202,336202,6012.0,,0.07266545981649827,0.5887665019094173
Census Tract 3371; Contra Costa County; California,06013337100,1400000US06013337100,337100,3160.0,0.1300632911392405,0.031326583631280026,0.24085645808964692
Census Tract 3372.01; Contra Costa County; California,06013337201,1400000US06013337201,337201,3139.0,,0.050736512734896565,0.5170841346585725
Census Tract 3372.02; Contra Costa County; California,06013337202,1400000US06013337202,337202,5515.0,0.10208522212148685,0.02131914728540735,0.20883676248494057
Census Tract 3373; Contra Costa County; California,06013337300,1400000US06013337300,337300,5994.0,,0.0649056589704948,0.4006637691752274
Census Tract 3381.01; Contra Costa County; California,06013338101,1400000US06013338101,338101,5543.0,0.1340429370377052,0.051754191749177565,0.38610159470483346
Census Tract 3381.02; Contra Costa County; California,06013338102,1400000US06013338102,338102,3231.0,0.14948932219127206,0.05129856394030727,0.34315871654478836
Census Tract 3382.01; Contra Costa County; California,06013338201,1400000US06013338201,338201,4019.0,0.1430704155262503,0.035466601668670265,0.2478961254024101
Census Tract 3382.03; Contra Costa County; California,06013338203,1400000US06013338203,338203,5431.0,0.29534155772417603,0.08997655482808793,0.30465253695221045
Census Tract 3382.04; Contra Costa County; California,06013338204,1400000US06013338204,338204,6600.0,0.16984848484848486,0.03599873999895005,0.2119461944630422
Census Tract 3383.01; Contra Costa County; California,06013338301,1400000US06013338301,338301,2910.0,0.1422680412371134,0.033946114474739046,0.2386067466702672
Census Tract 3383.02; Contra Costa County; California,06013338302,1400000US06013338302,338302,5513.0,0.18120805369127516,0.062473494223139525,0.3447611347869552
Census Tract 3390.01; Contra Costa County; California,06013339001,1400000US06013339001,339001,3659.0,0.1292702924296256,0.04851326215738211,0.37528546772486493
Census Tract 3390.03; Contra Costa County; California,06013339003,1400000US06013339003,339003,4153.0,0.17962918372261016,0.06443187063510436,0.358693778482022
Census Tract 3390.04; Contra Costa County; California,06013339004,1400000US06013339004,339004,3319.0,,0.10772125583624823,0.5035589410147998
Census Tract 3400.01; Contra Costa County; California,06013340001,1400000US06013340001,340001,6118.0,0.14759725400457666,0.057898130321831706,0.39227105349830166
Census Tract 3400.03; Contra Costa County; California,06013340003,1400000US06013340003,340003,3718.0,,0.10571907825138292,0.45127845343127637
Census Tract 3400.04; Contra Costa County; California,06013340004,1400000US06013340004,340004,3940.0,0.1446700507614213,0.056521526338637496,0.3906926557442662
Census Tract 3410; Contra Costa County; California,06013341000,1400000US06013341000,341000,4760.0,,0.08787442569403332,0.452197044652539
Census Tract 3430.01; Contra Costa County; California,06013343001,1400000US06013343001,343001,5940.0,,0.03976503405279726,0.7114587417879992
Census Tract 3430.02; Contra Costa County; California,06013343002,1400000US06013343002,343002,4658.0,,0.05436545605458063,0.4234687195689575
Census Tract 3430.03; Contra Costa County; California,06013343003,1400000US06013343003,343003,3847.0,0.11229529503509228,0.04261719328157535,0.3795100522088435
Census Tract 3451.01; Contra Costa County; California,06013345101,1400000US06013345101,345101,6622.0,0.4269102990033223,0.13819250560612104,0.3237038458166726
Census Tract 3451.02; Contra Costa County; California,06013345102,1400000US06013345102,345102,4533.0,0.2770791969997794,0.05087492338240347,0.18361148701626986
Census Tract 3451.03; Contra Costa County; California,06013345103,1400000US06013345103,345103,5286.0,0.288687097994703,0.04543197592520299,0.15737445920093251
Census Tract 3451.05; Contra Costa County; California,06013345105,1400000US06013345105,345105,6233.0,0.22204395957003048,0.08131436636272636,0.36620841440670043
Census Tract 3451.11; Contra Costa County; California,06013345111,1400000US06013345111,345111,5850.0,0.5131623931623932,0.04889298455898023,0.09527780135577425
Census Tract 3451.12; Contra Costa County; California,06013345112,1400000US06013345112,345112,7723.0,0.4880227890716043,0.061324991093891223,0.12566009716585883
Census Tract 3451.13; Contra Costa County; California,06013345113,1400000US06013345113,345113,4767.0,0.33857772183763374,0.0638509803910804,0.18858588818109065
Census Tract 3451.14; Contra Costa County; California,06013345114,1400000US06013345114,345114,6571.0,0.1403134987064374,0.05263280884951439,0.3751086626357473
Census Tract 3451.15; Contra Costa County; California,06013345115,1400000US06013345115,345115,6758.0,0.40633323468481797,0.11831057124251582,0.2911663657891194
Census Tract 3451.16; Contra Costa County; California,06013345116,1400000US06013345116,345116,2961.0,0.2911178655859507,0.04810878075704915,0.16525533621997973
Census Tract 3451.17; Contra Costa County; California,06013345117,1400000US06013345117,345117,4652.0,0.29750644883920896,0.057037423263687825,0.19171827530540156
Census Tract 3451.18; Contra Costa County; California,06013345118,1400000US06013345118,345118,3525.0,0.2924822695035461,0.06960620579280465,0.23798436025182965
Census Tract 3452.03; Contra Costa County; California,06013345203,1400000US06013345203,345203,6954.0,0.055795225769341386,0.019663576679133175,0.352424000584258
Census Tract 3452.04; Contra Costa County; California,06013345204,1400000US06013345204,345204,3152.0,,0.05497467940646084,0.6716286414308705
Census Tract 3452.05; Contra Costa County; California,06013345205,1400000US06013345205,345205,5779.0,0.33396781450077867,0.08940755206302581,0.2677130794674747
Census Tract 3452.06; Contra Costa County; California,06013345206,1400000US06013345206,345206,3622.0,0.11512976256212037,0.04324852595021709,0.37565026616711344
Census Tract 3461.01; Contra Costa County; California,06013346101,1400000US06013346101,346101,3364.0,0.19054696789536266,0.07308689771757684,0.3835636878657231
Census Tract 3461.02; Contra Costa County; California,06013346102,1400000US06013346102,346102,5396.0,0.12157153446997776,0.023892976919454387,0.19653430405087785
Census Tract 3462.03; Contra Costa County; California,06013346203,1400000US06013346203,346203,4033.0,0.07959335482271263,0.02706615725285591,0.3400554897220183
Census Tract 3462.04; Contra Costa County; California,06013346204,1400000US06013346204,346204,7894.0,,0.11977443889628188,0.6498277805135733
Census Tract 3462.05; Contra Costa County; California,06013346205,1400000US06013346205,346205,4325.0,,0.04062695764697582,0.4894473309837616
Census Tract 3462.06; Contra Costa County; California,06013346206,1400000US06013346206,346206,3216.0,,0.09978112399831834,0.6182969070878455
Census Tract 3470; Contra Costa County; California,06013347000,1400000US06013347000,347000,6724.0,,0.041165536864633215,0.40115517373593296
Census Tract 3480; Contra Costa County; California,06013348000,1400000US06013348000,348000,4819.0,0.07242166424569413,0.016123532159156774,0.2226341016474971
Census Tract 3490; Contra Costa County; California,06013349000,1400000US06013349000,349000,5815.0,0.11745485812553741,0.03916309086531712,0.3334310005590323
Census Tract 3500; Contra Costa County; California,06013350000,1400000US06013350000,350000,6150.0,0.16048780487804878,0.04952931822996538,0.3086173324359545
Census Tract 3511.01; Contra Costa County; California,06013351101,1400000US06013351101,351101,2737.0,0.08951406649616368,0.034897542083554674,0.38985539870485364
Census Tract 3511.03; Contra Costa County; California,06013351103,1400000US06013351103,351103,1929.0,0.18299637117677553,0.06639315293925185,0.362811308838008
Census Tract 3511.04; Contra Costa County; California,06013351104,1400000US06013351104,351104,1667.0,,0.05262589178065231,0.7018188927867792
Census Tract 3511.05; Contra Costa County; California,06013351105,1400000US06013351105,351105,1814.0,,0.034815471518423124,0.5307165154152903
Census Tract 3512; Contra Costa County; California,06013351200,1400000US06013351200,351200,5525.0,,0.036429222889692574,0.4502717146880346
Census Tract 3521.01; Contra Costa County; California,06013352101,1400000US06013352101,352101,3628.0,0.19018743109151048,0.03771886181189133,0.19832468210658225
Census Tract 3521.02; Contra Costa County; California,06013352102,1400000US06013352102,352102,5187.0,0.2062849431270484,0.0457746195271498,0.22189995466105233
Census Tract 3522.01; Contra Costa County; California,06013352201,1400000US06013352201,352201,6070.0,0.25304777594728173,0.08534576413188949,0.3372713465368289
Census Tract 3522.02; Contra Costa County; California,06013352202,1400000US06013352202,352202,2674.0,0.19409124906507105,0.04886862923475648,0.2517817236488224
Census Tract 3530.01; Contra Costa County; California,06013353001,1400000US06013353001,353001,4420.0,0.21244343891402714,0.031436000602330406,0.14797350656262023
Census Tract 3530.02; Contra Costa County; California,06013353002,1400000US06013353002,353002,4182.0,0.11573409851745577,0.04027754700234595,0.3480179784376255
Census Tract 3540.01; Contra Costa County; California,06013354001,1400000US06013354001,354001,2396.0,,0.1111828995526193,0.6312659415357248
Census Tract 3540.02; Contra Costa County; California,06013354002,1400000US06013354002,354002,6943.0,0.08108886648422872,0.023422375417041914,0.2888482282780142
Census Tract 3551.07; Contra Costa County; California,06013355107,1400000US06013355107,355107,5607.0,,0.05707703528322534,0.5153477243688317
Census Tract 3551.09; Contra Costa County; California,06013355109,1400000US06013355109,355109,7471.0,,0.08240815798102263,0.4378885834112518
Census Tract 3551.10; Contra Costa County; California,06013355110,1400000US06013355110,355110,4112.0,0.17193579766536965,0.05680433175688708,0.33038106390992883
Census Tract 3551.11; Contra Costa County; California,06013355111,1400000US06013355111,355111,6569.0,0.2003349063784442,0.030144730996565824,0.1504716853468396
Census Tract 3551.12; Contra Costa County; California,06013355112,1400000US06013355112,355112,5800.0,0.15637931034482758,0.04994126869573614,0.3193598218690955
Census Tract 3551.13; Contra Costa County; California,06013355113,1400000US06013355113,355113,5423.0,0.22017333579199705,0.023852596931866494,0.10833553866123283
Census Tract 3551.15; Contra Costa County; California,06013355115,1400000US06013355115,355115,10013.0,0.5725556776190952,0.05395077311022397,0.09422799427048187
Census Tract 3551.18; Contra Costa County; California,06013355118,1400000US06013355118,355118,3769.0,,0.10009804523950737,0.4201219738393132
Census Tract 3551.19; Contra Costa County; California,06013355119,1400000US06013355119,355119,5288.0,0.1575264750378215,0.039939478051075956,0.2535413684682949
Census Tract 3551.20; Contra Costa County; California,06013355120,1400000US06013355120,355120,4036.0,0.11694747274529237,0.014047537710784304,0.12011835212018104
Census Tract 3551.21; Contra Costa County; California,06013355121,1400000US06013355121,355121,6409.0,0.6433140895615541,0.08881654636606677,0.13806093758431284
Census Tract 3551.22; Contra Costa County; California,06013355122,1400000US06013355122,355122,5559.0,0.5589134736463393,0.1716552262841962,0.30712307786090975
Census Tract 3551.23; Contra Costa County; California,06013355123,1400000US06013355123,355123,3333.0,0.7122712271227123,0.0316150836275772,0.04438629895986302
Census Tract 3551.24; Contra Costa County; California,06013355124,1400000US06013355124,355124,4601.0,0.8772006085633558,0.05418369399096014,0.06176887414578979
Census Tract 3551.25; Contra Costa County; California,06013355125,1400000US06013355125,355125,4096.0,0.740234375,0.10230531858299016,0.13820665729417142
Census Tract 3551.26; Contra Costa County; California,06013355126,1400000US06013355126,355126,5773.0,0.6750389745366361,,
Census Tract 3552.01; Contra Costa County; California,06013355201,1400000US06013355201,355201,8114.0,0.5098595020951442,0.15113113088619926,0.296417209574721
Census Tract 3552.02; Contra Costa County; California,06013355202,1400000US06013355202,355202,3981.0,0.39211253453906053,0.13240118313581195,0.3376611851785185
Census Tract 3553.02; Contra Costa County; California,06013355302,1400000US06013355302,355302,3454.0,,0.1160510245827858,0.449372465144554
Census Tract 3553.06; Contra Costa County; California,06013355306,1400000US06013355306,355306,4550.0,,0.022949204289886494,0.502013843841267
Census Tract 3553.07; Contra Costa County; California,06013355307,1400000US06013355307,355307,4397.0,,0.11885382121459748,0.5601288873318169
Census Tract 3553.08; Contra Costa County; California,06013355308,1400000US06013355308,355308,3570.0,0.10420168067226891,0.006837572814845026,0.06561864233601275
Census Tract 3553.09; Contra Costa County; California,06013355309,1400000US06013355309,355309,5150.0,0.1337864077669903,0.0335077293494447,0.2504569029748044
Census Tract 3553.10; Contra Costa County; California,06013355310,1400000US06013355310,355310,3070.0,,0.061240991814919196,0.5784918303747751
Census Tract 3560.01; Contra Costa County; California,06013356001,1400000US06013356001,356001,4025.0,0.2546583850931677,0.07221187704794536,0.2835637123102245
Census Tract 3560.02; Contra Costa County; California,06013356002,1400000US06013356002,356002,5688.0,0.30643459915611815,0.071319081916015,0.23273834649357047
Census Tract 3570; Contra Costa County; California,06013357000,1400000US06013357000,357000,3458.0,,0.024518826853662412,0.6522007943074202
Census Tract 3580; Contra Costa County; California,06013358000,1400000US06013358000,358000,5859.0,0.2078853046594982,0.04835601564692282,0.2326091097498529
Census Tract 3591.02; Contra Costa County; California,06013359102,1400000US06013359102,359102,5061.0,0.29717447144833037,0.055844116323617105,0.18791693664483122
Census Tract 3591.03; Contra Costa County; California,06013359103,1400000US06013359103,359103,5435.0,0.2954921803127875,0.0856592396980482,0.289886654893457
Census Tract 3591.04; Contra Costa County; California,06013359104,1400000US06013359104,359104,2537.0,0.25936145053212456,,
Census Tract 3591.05; Contra Costa County; California,06013359105,1400000US06013359105,359105,4927.0,0.4487517759285569,0.06798237762185175,0.15149216397234896
Census Tract 3592.02; Contra Costa County; California,06013359202,1400000US06013359202,359202,6819.0,,0.07927835510650039,0.5253635602247095
Census Tract 3592.03; Contra Costa County; California,06013359203,1400000US06013359203,359203,7200.0,0.3690277777777778,0.049160362007301256,0.13321588500284873
Census Tract 3592.04; Contra Costa County; California,06013359204,1400000US06013359204,359204,4340.0,0.356221198156682,0.07309591189376892,0.20519809677810938
Census Tract 3601.01; Contra Costa County; California,06013360101,1400000US06013360101,360101,4224.0,0.2544981060606061,0.08877070141969651,0.3488069235319051
Census Tract 3601.02; Contra Costa County; California,06013360102,1400000US06013360102,360102,5030.0,,0.055026783403710186,0.4011372761169018
Census Tract 3602; Contra Costa County; California,06013360200,1400000US06013360200,360200,5482.0,0.22564757387814666,0.0579109221585954,0.25664322980874693
Census Tract 3610; Contra Costa County; California,06013361000,1400000US06013361000,361000,4973.0,0.19565654534486226,0.045551541908260655,0.23281379024643395
Census Tract 3620; Contra Costa County; California,06013362000,1400000US06013362000,362000,2832.0,,0.0655161733838305,0.5798181344469
Census Tract 3630; Contra Costa County; California,06013363000,1400000US06013363000,363000,7793.0,0.24303862440651866,0.08459442541979253,0.3480698824162847
Census Tract 3640.02; Contra Costa County; California,06013364002,1400000US06013364002,364002,5426.0,0.2296350903059344,0.08214535578951046,0.3577212684702117
Census Tract 3650.02; Contra Costa County; California,06013365002,1400000US06013365002,365002,5171.0,,0.036219747218777416,0.5305731242727989
Census Tract 3650.03; Contra Costa County; California,06013365003,1400000US06013365003,365003,5416.0,,0.06800808158608025,0.4248347980048565
Census Tract 3660.01; Contra Costa County; California,06013366001,1400000US06013366001,366001,4690.0,,0.09793642261537944,0.4093777380268534
Census Tract 3660.02; Contra Costa County; California,06013366002,1400000US06013366002,366002,6876.0,0.08449680046538685,0.02752063640222461,0.32570033718020036
Census Tract 3671; Contra Costa County; California,06013367100,1400000US06013367100,367100,5773.0,0.2033604711588429,0.0600428495002942,0.2952532965632014
Census Tract 3672; Contra Costa County; California,06013367200,1400000US06013367200,367200,5869.0,0.23274833872891465,0.06827268171626173,0.29333262737389465
Census Tract 3680.01; Contra Costa County; California,06013368001,1400000US06013368001,368001,5013.0,0.04727707959305805,0.018700875465835407,0.3955590240938097
Census Tract 3680.02; Contra Costa County; California,06013368002,1400000US06013368002,368002,4102.0,,0.02459039660045555,0.4083797848383347
